Name,Price,Rating,Reviews,Borough,Neighborhood,Address,Zipcode,Latitude,Longitude,Category
Prospect Park W/18 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.657486,-73.98320799999999,transit_station
McDonald Ave/20 St,,,,Brooklyn,Borough Park,United States,11218.0,40.654896,-73.98185699999999,transit_station
Prospect Park W/19 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.65694,-73.98378,transit_station
20 St/Prospect Park W,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.656834,-73.984314,transit_station
Prospect Park W/16 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.66016399999999,-73.980667,transit_station
15 St - Prospect Park,,3.7,34.0,Brooklyn,Northwest Brooklyn ,Brooklyn,11215.0,40.66026650000001,-73.9799984,transit_station
Bedford Av/Bergen St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.6759886,-73.9532779,transit_station
Washington Av/Sterling Pl,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.67439450000001,-73.9630735,transit_station
Vanderbilt Av/Bergen St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.679638,-73.96834199999999,transit_station
Vanderbilt Av/Dean St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6799675,-73.96785,transit_station
Vanderbilt Av/Plaza St E,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6751405,-73.9697685,transit_station
Classon Av/Bergen St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.67773400000001,-73.9592285,transit_station
Atlantic Av/Vanderbilt Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6817875,-73.96764,transit_station
Washington Av/Prospect Pl,,5.0,1.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6762562,-73.96357239999999,transit_station
Bergen St/Washington Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6786888,-73.96428879999999,transit_station
Washington Av/Bergen St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.678768,-73.963844,transit_station
Bergen St/Grand Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.678188,-73.962082,transit_station
Dean St/Washington Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.67922600000001,-73.963608,transit_station
Sterling Pl/Washington Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.674591,-73.962982,transit_station
Washington Av/Dean St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6795074,-73.9642046,transit_station
Rockaway Av/Dumont Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.664114,-73.909317,transit_station
Rockaway Av/Blake Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.66564400000001,-73.909706,transit_station
Rockaway Av/Livonia Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6622925,-73.90885899999999,transit_station
Rockaway Av/Riverdale Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.661005,-73.9085235,transit_station
Rockaway Av/Sutter Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.66717699999999,-73.91010299999999,transit_station
Dumont Av/Mother Gaston Bl,,4.0,1.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.664705,-73.9052545,transit_station
Mother Gaston Bl/Blake Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6664065,-73.90602849999999,transit_station
Saratoga Av/Dumont Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6631085,-73.91587849999999,transit_station
Saratoga Av/Livonia Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6615735,-73.915478,transit_station
Saratoga Av/Blake Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.66465549999999,-73.916271,transit_station
Rockaway Av/Newport St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6594565,-73.908127,transit_station
Mother Gaston Bl/Sutter Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6677285,-73.9063795,transit_station
Saratoga Av/Riverdale Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6602305,-73.91513800000001,transit_station
Saratoga Av/Sutter Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.666182,-73.91666049999999,transit_station
Pitkin Av/Rockaway Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.6695615,-73.910774,transit_station
Powell St/Dumont Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.665245,-73.9030035,transit_station
Rockaway Ave/Dumont Av,,3.0,2.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.664425,-73.909309,transit_station
Rockaway Ave/Blake Av,,5.0,1.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11212.0,40.665337,-73.90972099999999,transit_station
Rockaway Av Station,,3.7,37.0,Brooklyn,Southern Brooklyn,Brooklyn,11224.0,40.66256320000001,-73.9089054,transit_station
Havemeyer St/Division Av,,4.0,1.0,Brooklyn,Greenpoint,United States,11211.0,40.707619,-73.959854,transit_station
Broadway/Marcy Av,,5.0,2.0,Brooklyn,Greenpoint,United States,11211.0,40.70862199999999,-73.958298,transit_station
S 5 St/Rodney St,,,,Brooklyn,Greenpoint,United States,11211.0,40.708534,-73.955978,transit_station
Lee Avenue & Taylor Street,,4.0,1.0,Brooklyn,Greenpoint,United States,11211.0,40.706702,-73.961123,transit_station
Williamsburg Bridge Plaza,,4.6,8.0,Brooklyn,Greenpoint,United States,11211.0,40.7092726,-73.9595635,transit_station
Broadway/Roebling St,,1.0,2.0,Brooklyn,Greenpoint,United States,11211.0,40.709167,-73.959976,transit_station
Myrtle Av/De Kalb Av,,5.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.69807400000001,-73.9253655,transit_station
De Kalb Av/Evergreen Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.69614600000001,-73.92724249999999,transit_station
De Kalb Av/Knickerbocker Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11237.0,40.701105,-73.9223825,transit_station
De Kalb Av/Bushwick Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.695156,-73.928345,transit_station
Myrtle Av/Knickerbocker Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11237.0,40.698809,-73.91835,transit_station
Myrtle Av/Bushwick Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.6973205,-73.9322625,transit_station
Broadway/De Kalb Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.693777,-73.929527,transit_station
Kossuth Pl/Broadway,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.6930255,-73.9277645,transit_station
Myrtle Ave/DeKalb Ave,,4.5,2.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.69799,-73.92564399999999,transit_station
DeKalb Ave/Myrtle Ave,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.69774199999999,-73.925797,transit_station
Myrtle Av/Stockholm St,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.6982,-73.923721,transit_station
Central Avenue Station,,3.7,33.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.6978289,-73.9273632,transit_station
Myrtle Av/Hart St,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.697796,-73.927483,transit_station
DeKalb Ave/Wilson Ave,,3.0,1.0,Brooklyn,Bushwick and Williamsburg,"DeKalb Avenue, Brooklyn",11221.0,40.69950499999999,-73.92386599999999,transit_station
Gates Av/Throop Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.68738949999999,-73.941559,transit_station
Gates Av/Marcus Garvey Bl,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.68738759999999,-73.93895739999999,transit_station
Tompkins Av/Lafayette Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.690407,-73.9451485,transit_station
Lafayette Av/Marcus Garvey Bl,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.69104799999999,-73.9394875,transit_station
Gates Av/Marcy Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.686575,-73.94745999999999,transit_station
Halsey St/Throop Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.6828345,-73.94091399999999,transit_station
Gates Av/Lewis Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.688042,-73.935818,transit_station
Halsey St/Tompkins Av,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.682356,-73.94375649999999,transit_station
De Kalb Av/Throop Av,,,,Brooklyn,Bushwick and Williamsburg,United States,11206.0,40.69250700000001,-73.943012,transit_station
Throop Ave/Gates Av,,4.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.687561,-73.94178,transit_station
Gates Ave/Throop Av,,5.0,2.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.687218,-73.941338,transit_station
Throop Av/Madison St,,,,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.686085,-73.94149,transit_station
Gates Ave/Tompkins Av,,3.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.686905,-73.944115,transit_station
Gates Ave/Marcus Garvey Blvd,,5.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.687515,-73.93938399999999,transit_station
Marcus Garvey Bl & Gates Av,,5.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.687206,-73.938965,transit_station
Tompkins Ave/Gates Av,,5.0,1.0,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11216.0,40.68663799999999,-73.94464099999999,transit_station
Marcus Garvey Blvd/Lexington Ave,,5.0,1.0,Brooklyn,Bushwick and Williamsburg,United States,11221.0,40.688686,-73.939247,transit_station
Jay St/Tillary St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6960775,-73.987011,transit_station
Court Street Station,,3.3,38.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6943491,-73.9926155,transit_station
Cadman PZ W Clark St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6968022,-73.99151049999999,transit_station
Cadman PZ w/Tillary St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6963175,-73.991051,transit_station
Cadman Plaza W/Tillary St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.695232,-73.990814,transit_station
Cadman Plaza W/Johnson St,,5.0,2.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.694942,-73.99059299999999,transit_station
Tillary St/Cadman Plaza E,,4.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.696114,-73.990166,transit_station
Borough Hall,,3.9,48.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.69391,-73.99046609999999,transit_station
Tillary St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.696079,-73.98945599999999,transit_station
Cadman Plaza W/Montague St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.69351200000001,-73.9903461,transit_station
Red Hook Terminal,,3.8,41.0,Brooklyn,Northwest Brooklyn ,"70 Hamilton Avenue, Brooklyn",11231.0,40.68397170000001,-74.0062426,transit_station
Court St/Atlantic Av,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6897105,-73.992283,transit_station
Columbia St/Warren St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.688911,-74.000748,transit_station
Columbia St/Baltic St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.688293,-74.00119,transit_station
Columbia St/Kane St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.687859,-74.001251,transit_station
Columbia St/Congress St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.68943000000001,-74.000633,transit_station
Atlantic Av/Hicks St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6912476,-73.99760270000002,transit_station
Atlantic Av/Henry St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6908169,-73.9960622,transit_station
Columbia St/Atlantic Av,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.691444,-73.99943499999999,transit_station
Court St/Amity St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.688095,-73.993217,transit_station
Atlantic Av/Clinton St,,,,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.690048,-73.99398,transit_station
Smith St/2 St,,1.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.679738,-73.9951222,transit_station
Carroll St,,4.2,40.0,Brooklyn,Northwest Brooklyn ,"Smith Street, Brooklyn",11231.0,40.6793313,-73.9954833,transit_station
Smith St/Union St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.6817706,-73.993715,transit_station
Court St/President St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.68148039999999,-73.99641729999999,transit_station
Court St/1 Pl,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.68010519999999,-73.997089,transit_station
Court St/Sackett St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.6832259,-73.99557229999999,transit_station
Court St/3 Pl,,2.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.678421,-73.997879,transit_station
Smith St/Douglass St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.683792,-73.992378,transit_station
Court St/Kane St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.685184,-73.994621,transit_station
Court St/Nelson St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.676205,-73.99892400000002,transit_station
Bergen St Station,,3.9,46.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.6854538,-73.9913378,transit_station
Smith St/Warren St,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11201.0,40.68573800000001,-73.991066,transit_station
Court St/Warren St,,3.0,2.0,Brooklyn,Northwest Brooklyn ,Brooklyn,11201.0,40.6865166,-73.9939941,transit_station
Brooklyn Cruise Terminal,,4.1,95.0,Brooklyn,Northwest Brooklyn ,"72 Bowne St, Brooklyn",11231.0,40.6821096,-74.0148956,transit_station
Ceres Atlantic Terminals Inc,,4.0,1.0,Brooklyn,Northwest Brooklyn ,"Pier 12 # 112, Brooklyn",11231.0,40.6819886,-74.0072751,transit_station
GBX Gowanus Bay Terminal,,3.6,10.0,Brooklyn,Northwest Brooklyn ,"South Red Hook, 699 Columbia Street, Brooklyn",11231.0,40.6692899,-74.0076108,transit_station
Lorraine St/Columbia St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.674618,-74.007702,transit_station
Van Brunt St/Verona St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.680008,-74.00978450000001,transit_station
Lorraine St/Hicks St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67413549999999,-74.005962,transit_station
Van Brunt St/Dikeman St,,3.0,2.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.676987,-74.013229,transit_station
Van Brunt St/Wolcott St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67714300000001,-74.013245,transit_station
Van Brunt St/Coffey St,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.676083,-74.014488,transit_station
Van Brunt St/Sullivan St,,5.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.677757,-74.012329,transit_station
Van Dyke St/Van Brunt St,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67569700000001,-74.014664,transit_station
Van Dyke St/Richards St,,5.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.674667,-74.013153,transit_station
Van Brunt St/King St,,5.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.678349,-74.01184099999999,transit_station
Beard St/Van Brunt St,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.6749714,-74.0151707,transit_station
Dwight St/Dikeman St,,5.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67457599999999,-74.010826,transit_station
Dwight St/Van Dyke St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.673779,-74.01178,transit_station
Otsego St/Lorraine St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67502599999999,-74.009605,transit_station
Lorraine St/Otsego St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.675133,-74.009399,transit_station
Van Brunt St/Pioneer St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.679115,-74.01076499999999,transit_station
3 Av/12 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.6696617,-73.99252080000001,transit_station
3 Av/3 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.67508650000001,-73.9879035,transit_station
9 St/4 Av,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.6703205,-73.9887275,transit_station
Smith-9th Streets,,3.9,96.0,Brooklyn,Northwest Brooklyn ,"9th Street, Brooklyn",11231.0,40.674066,-73.9965296,transit_station
9 St/2 Av,,2.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.672363,-73.99301899999999,transit_station
9 St/Smith St,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67462199999999,-73.99741399999999,transit_station
Smith St/W 9 St,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67508469999999,-73.9975303,transit_station
Smith St/Nelson St,,1.0,2.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.676334,-73.99694099999999,transit_station
3 Av/8 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.671947,-73.990501,transit_station
3 Av/10 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.67101549999999,-73.9915345,transit_station
3 Av/6 St,,,,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.673424,-73.98953999999999,transit_station
Court St/W 9 St,,5.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.674938,-73.999535,transit_station
9 St/3 Av,,3.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11215.0,40.67117299999999,-73.99065399999999,transit_station
Smith St/5 St,,2.0,1.0,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.677711,-73.996269,transit_station
Court St/Hamilton Av,,,,Brooklyn,Northwest Brooklyn ,United States,11231.0,40.67434299999999,-73.999786,transit_station
Greene Av/Adelphi St,,,,Brooklyn,Central Brooklyn (Bedford Stuyvesant – Crown Heights),United States,11238.0,40.6861725,-73.9704745,transit_station
